 Host,tipo,Attivita,Batteria Residua,Energia usata, Corrente,Tempo, Voltage, Timestamp0, MAC,0,2.592e+07,0.000831396,4.7686,4.843e-05,3.6,0 
4,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,0.00481826067 
0,RADIO,1,2.592e+07,0.0608678,5.5,0.00307413134,3.6,0.00481856134 
3,RADIO,1,2.592e+07,0.0608625,5.5,0.003073863564,3.6,0.004818594234 
2,RADIO,1,2.592e+07,0.0409953,5.5,0.00207047,3.6,0.00688873067 
2,RADIO,0,2.592e+07,0.000479204,0.57,0.00023353,3.6,0.00712226067 
0,RADIO,0,2.592e+07,0.00472781,0.57,0.002304,3.6,0.00712256134 
3,RADIO,0,2.592e+07,0.00472781,0.57,0.002304,3.6,0.007122594234 
4,RADIO,1,2.592e+07,0.0473313,5.5,0.00239047,3.6,0.00720873067 
4,RADIO,0,2.592e+07,0.000479204,0.57,0.00023353,3.6,0.00744226067 
2,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,0.00865826067 
3,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,0.008658594234 
4,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,0.00897826067 
0,RADIO,1,2.592e+07,0.0367488,5.5,0.001856,3.6,0.00897856134 
1,RADIO,1,2.592e+07,0.0823746,5.5,0.004160333564,3.6,0.008978594234 
2,RADIO,1,2.592e+07,0.0283233,5.5,0.00143047,3.6,0.01008873067 
2,RADIO,0,2.592e+07,0.000479204,0.57,0.00023353,3.6,0.01032226067 
0,RADIO,0,2.592e+07,0.00275789,0.57,0.001344,3.6,0.01032256134 
3,RADIO,0,2.592e+07,0.00341453,0.57,0.001664,3.6,0.010322594234 
4,RADIO,1,2.592e+07,0.0409953,5.5,0.00207047,3.6,0.01104873067 
4,RADIO,0,2.592e+07,0.000479204,0.57,0.00023353,3.6,0.01128226067 
1,RADIO,0,2.592e+07,0.00472781,0.57,0.002304,3.6,0.011282594234 
2,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,0.01185826067 
3,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,0.011858594234 
4,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,0.01281826067 
0,RADIO,1,2.592e+07,0.0494208,5.5,0.002496,3.6,0.01281856134 
1,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,0.012818594234 
3,RADIO,0,2.592e+07,0.00203176,0.57,0.000990136436,3.6,0.01284873067 
3,RADIO,1,2.592e+07,0.008712,5.5,0.00044,3.6,0.01328873067 
3,RADIO,0,2.592e+07,0.000479204,0.57,0.00023353,3.6,0.01352226067 
0,RADIO,0,2.592e+07,0.00144461,0.57,0.000704,3.6,0.01352256134 
3,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,0.01505826067 
0,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,0.01505856134 
0, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,0.01505856134 
0, MAC,4,2.592e+07,0.000575608,4.7686,3.353e-05,3.6,0.01505856134 
0, MAC,3,2.592e+07,0.000618182,4.7686,3.601e-05,3.6,0.01505856134 
2,RADIO,1,2.592e+07,0.0633666,5.5,0.003200333564,3.6,0.015058594234 
1,RADIO,0,2.592e+07,0.00459703,0.57,0.002240267776,3.6,0.01505886201 
2,RADIO,0,2.592e+07,5.49476e-07,0.57,0.000000267776,3.6,0.01505886201 
0,RADIO,2,2.592e+07,0.0169805,13.4,0.000352,3.6,0.01541056134 
1,RADIO,1,2.592e+07,0.0069696,5.5,0.000352,3.6,0.01541086201 
2,RADIO,1,2.592e+07,0.0069696,5.5,0.000352,3.6,0.01541086201 
3,RADIO,1,2.592e+07,0.00698151,5.5,0.00035260134,3.6,0.01541086201 
4,RADIO,1,2.592e+07,0.0513335,5.5,0.00259260134,3.6,0.01541086201 
1, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,0.01541086201 
2, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,0.01541086201 
3, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,0.01541086201 
4, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,0.01541086201 
2,RADIO,0,2.592e+07,0.000652266,0.57,0.00031786866,3.6,0.01572873067 
4,RADIO,0,2.592e+07,0.00130891,0.57,0.00063786866,3.6,0.01604873067 
2,RADIO,1,2.592e+07,0.008712,5.5,0.00044,3.6,0.01616873067 
2,RADIO,0,2.592e+07,0.000479204,0.57,0.00023353,3.6,0.01640226067 
4,RADIO,1,2.592e+07,0.008712,5.5,0.00044,3.6,0.01648873067 
4,RADIO,0,2.592e+07,0.000479204,0.57,0.00023353,3.6,0.01672226067 
1,RADIO,0,2.592e+07,0.00269167,0.57,0.001311732224,3.6,0.016722594234 
2,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,0.01793826067 
3,RADIO,1,2.592e+07,0.0500491,5.5,0.002527732224,3.6,0.017938594234 
4,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,0.01825826067 
0,RADIO,1,2.592e+07,0.0563904,5.5,0.002848,3.6,0.01825856134 
1,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,0.018258594234 
0,RADIO,0,2.592e+07,0.000208152,0.57,0.00010143866,3.6,0.01836 
0,RADIO,1,2.592e+07,0.006336,5.5,0.00032,3.6,0.01868 
0,RADIO,0,2.592e+07,0.000484293,0.57,0.00023601,3.6,0.01891601 
1,RADIO,0,2.592e+07,0.00134963,0.57,0.000657716436,3.6,0.01891631067 
3,RADIO,0,2.592e+07,0.00200627,0.57,0.000977716436,3.6,0.01891631067 
0,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,0.02045201 
1,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,0.02045231067 
2,RADIO,1,2.592e+07,0.0497782,5.5,0.00251405,3.6,0.02045231067 
3,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,0.02045231067 
4,RADIO,1,2.592e+07,0.0434422,5.5,0.00219405,3.6,0.02045231067 
3, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,0.02045231067 
3, MAC,3,2.592e+07,0.000618182,4.7686,3.601e-05,3.6,0.02045231067 
2,RADIO,0,2.592e+07,6.84473e-07,0.57,0.000000333564,3.6,0.020452644234 
1,RADIO,0,2.592e+07,0.000156814,0.57,0.00007642,3.6,0.02052873067 
3,RADIO,2,2.592e+07,0.0169805,13.4,0.000352,3.6,0.02080431067 
0,RADIO,1,2.592e+07,0.00698151,5.5,0.00035260134,3.6,0.02080461134 
0, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,0.02080461134 
2,RADIO,1,2.592e+07,0.0069696,5.5,0.000352,3.6,0.020804644234 
2, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,0.020804644234 
1,RADIO,1,2.592e+07,0.008712,5.5,0.00044,3.6,0.02096873067 
1,RADIO,0,2.592e+07,0.000479204,0.57,0.00023353,3.6,0.02120226067 
4,RADIO,0,2.592e+07,0.00153958,0.57,0.000750283564,3.6,0.021202594234 
1,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,0.02273826067 
0,RADIO,1,2.592e+07,0.0382922,5.5,0.00193395,3.6,0.02273856134 
0, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,0.02273856134 
0, MAC,4,2.592e+07,0.000575608,4.7686,3.353e-05,3.6,0.02273856134 
0, MAC,3,2.592e+07,0.000618182,4.7686,3.601e-05,3.6,0.02273856134 
4,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,0.022738594234 
2,RADIO,0,2.592e+07,0.00396901,0.57,0.001934217776,3.6,0.02273886201 
4,RADIO,0,2.592e+07,5.49476e-07,0.57,0.000000267776,3.6,0.02273886201 
0,RADIO,2,2.592e+07,0.0169805,13.4,0.000352,3.6,0.02309056134 
1,RADIO,1,2.592e+07,0.00698151,5.5,0.00035260134,3.6,0.02309086201 
2,RADIO,1,2.592e+07,0.0069696,5.5,0.000352,3.6,0.02309086201 
3,RADIO,1,2.592e+07,0.0452737,5.5,0.00228655134,3.6,0.02309086201 
4,RADIO,1,2.592e+07,0.0069696,5.5,0.000352,3.6,0.02309086201 
1, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,0.02309086201 
2, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,0.02309086201 
3, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,0.02309086201 
4, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,0.02309086201 
0,RADIO,1,2.592e+07,0.0583989,5.5,0.00294943866,3.6,0.02604 
0,RADIO,0,2.592e+07,0.000484293,0.57,0.00023601,3.6,0.02627601 
2,RADIO,0,2.592e+07,0.00653654,0.57,0.00318544866,3.6,0.02627631067 
3,RADIO,0,2.592e+07,0.00653654,0.57,0.00318544866,3.6,0.02627631067 
4,RADIO,0,2.592e+07,0.00653654,0.57,0.00318544866,3.6,0.02627631067 
0,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,0.02781201 
1,RADIO,1,2.592e+07,0.0934847,5.5,0.00472144866,3.6,0.02781231067 
2,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,0.02781231067 
3,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,0.02781231067 
4,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,0.02781231067 
1, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,0.02781231067 
1, MAC,3,2.592e+07,0.000618182,4.7686,3.601e-05,3.6,0.02781231067 
4,RADIO,0,2.592e+07,6.84473e-07,0.57,0.000000333564,3.6,0.027812644234 
1,RADIO,2,2.592e+07,0.0169805,13.4,0.000352,3.6,0.02816431067 
0,RADIO,1,2.592e+07,0.00698151,5.5,0.00035260134,3.6,0.02816461134 
0, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,0.02816461134 
4,RADIO,1,2.592e+07,0.0069696,5.5,0.000352,3.6,0.028164644234 
4, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,0.028164644234 
2,RADIO,0,2.592e+07,1.94319,0.57,0.94697242,3.6,0.97478473067 
3,RADIO,0,2.592e+07,1.94319,0.57,0.94697242,3.6,0.97478473067 
4,RADIO,0,2.592e+07,1.94246,0.57,0.946620086436,3.6,0.97478473067 
0,RADIO,1,2.592e+07,18.9065,5.5,0.95487538866,3.6,0.98304 
1,RADIO,1,2.592e+07,18.9075,5.5,0.95492442,3.6,0.98308873067 
2,RADIO,1,2.592e+07,0.164419,5.5,0.008304,3.6,0.98308873067 
3,RADIO,1,2.592e+07,0.164419,5.5,0.008304,3.6,0.98308873067 
4,RADIO,1,2.592e+07,0.164419,5.5,0.008304,3.6,0.98308873067 
0, MAC,0,2.592e+07,0.000831396,4.7686,4.843e-05,3.6,0.983232 
0,RADIO,0,2.592e+07,0.000493362,0.57,0.00024043,3.6,0.98328043 
0,RADIO,2,2.592e+07,0.081815,13.4,0.001696,3.6,0.98497643 
1,RADIO,3,2.592e+07,0.00243113,0.0007,0.964736,3.6,1.94782473067 
2,RADIO,3,2.592e+07,0.00243113,0.0007,0.964736,3.6,1.94782473067 
3,RADIO,3,2.592e+07,0.00243113,0.0007,0.964736,3.6,1.94782473067 
4,RADIO,3,2.592e+07,0.00243113,0.0007,0.964736,3.6,1.94782473067 
0,RADIO,1,2.592e+07,19.4297,5.5,0.98129557,3.6,1.966272 
0, MAC,0,2.592e+07,0.000831396,4.7686,4.843e-05,3.6,1.966464 
0,RADIO,0,2.592e+07,0.000493362,0.57,0.00024043,3.6,1.96651243 
0,RADIO,2,2.592e+07,0.081815,13.4,0.001696,3.6,1.96820843 
1,RADIO,1,2.592e+07,0.403603,5.5,0.020384,3.6,1.96820873067 
2,RADIO,1,2.592e+07,0.403603,5.5,0.020384,3.6,1.96820873067 
3,RADIO,1,2.592e+07,0.403603,5.5,0.020384,3.6,1.96820873067 
4,RADIO,1,2.592e+07,0.403603,5.5,0.020384,3.6,1.96820873067 
1, MAC,0,2.592e+07,0.000831396,4.7686,4.843e-05,3.6,1.96820873067 
2, MAC,0,2.592e+07,0.000831396,4.7686,4.843e-05,3.6,1.96820873067 
3, MAC,0,2.592e+07,0.000831396,4.7686,4.843e-05,3.6,1.96820873067 
4, MAC,0,2.592e+07,0.000831396,4.7686,4.843e-05,3.6,1.96820873067 
2, MAC,4,2.592e+07,0.000575608,4.7686,3.353e-05,3.6,1.96825716067 
4, MAC,4,2.592e+07,0.000575608,4.7686,3.353e-05,3.6,1.96825716067 
2,RADIO,1,2.592e+07,0.0384912,5.5,0.001944,3.6,1.97015273067 
2,RADIO,0,2.592e+07,0.000479204,0.57,0.00023353,3.6,1.97038626067 
4,RADIO,1,2.592e+07,0.0574992,5.5,0.002904,3.6,1.97111273067 
4,RADIO,0,2.592e+07,0.000479204,0.57,0.00023353,3.6,1.97134626067 
2,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,1.97192226067 
3,RADIO,1,2.592e+07,0.0735345,5.5,0.003713863564,3.6,1.971922594234 
4,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,1.97288226067 
0,RADIO,1,2.592e+07,0.0925478,5.5,0.00467413134,3.6,1.97288256134 
1,RADIO,1,2.592e+07,0.0925425,5.5,0.004673863564,3.6,1.972882594234 
2,RADIO,1,2.592e+07,0.0663393,5.5,0.00335047,3.6,1.97527273067 
4,RADIO,1,2.592e+07,0.0473313,5.5,0.00239047,3.6,1.97527273067 
2,RADIO,0,2.592e+07,0.000479204,0.57,0.00023353,3.6,1.97550626067 
4,RADIO,0,2.592e+07,0.000479204,0.57,0.00023353,3.6,1.97550626067 
0,RADIO,0,2.592e+07,0.00538445,0.57,0.002624,3.6,1.97550656134 
3,RADIO,0,2.592e+07,0.00735437,0.57,0.003584,3.6,1.975506594234 
1,RADIO,0,2.592e+07,0.00538445,0.57,0.002624,3.6,1.975506594234 
2,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,1.97704226067 
4,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,1.97704226067 
0,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,1.97704256134 
3,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,1.977042594234 
1,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,1.977042594234 
4,RADIO,1,2.592e+07,0.0283233,5.5,0.00143047,3.6,1.97847273067 
4,RADIO,0,2.592e+07,0.000479204,0.57,0.00023353,3.6,1.97870626067 
0,RADIO,0,2.592e+07,0.00341453,0.57,0.001664,3.6,1.97870656134 
1,RADIO,0,2.592e+07,0.00341453,0.57,0.001664,3.6,1.978706594234 
2,RADIO,1,2.592e+07,0.0346593,5.5,0.00175047,3.6,1.97879273067 
2,RADIO,0,2.592e+07,0.000479204,0.57,0.00023353,3.6,1.97902626067 
3,RADIO,0,2.592e+07,0.00407117,0.57,0.001984,3.6,1.979026594234 
4,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,1.98024226067 
1,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,1.980242594234 
2,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,1.98056226067 
0,RADIO,1,2.592e+07,0.0367488,5.5,0.001856,3.6,1.98056256134 
3,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,1.980562594234 
4,RADIO,1,2.592e+07,0.0726753,5.5,0.00367047,3.6,1.98391273067 
2,RADIO,1,2.592e+07,0.0663393,5.5,0.00335047,3.6,1.98391273067 
4,RADIO,0,2.592e+07,0.000479204,0.57,0.00023353,3.6,1.98414626067 
2,RADIO,0,2.592e+07,0.000479204,0.57,0.00023353,3.6,1.98414626067 
0,RADIO,0,2.592e+07,0.00735437,0.57,0.003584,3.6,1.98414656134 
1,RADIO,0,2.592e+07,0.00801101,0.57,0.003904,3.6,1.984146594234 
3,RADIO,0,2.592e+07,0.00735437,0.57,0.003584,3.6,1.984146594234 
4,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,1.98568226067 
2,RADIO,2,2.592e+07,0.0740966,13.4,0.001536,3.6,1.98568226067 
0,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,1.98568256134 
1,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,1.985682594234 
3,RADIO,1,2.592e+07,0.0304128,5.5,0.001536,3.6,1.985682594234 
1,RADIO,0,2.592e+07,1.96082,0.57,0.955566136436,3.6,2.94124873067 
3,RADIO,0,2.592e+07,1.96082,0.57,0.955566136436,3.6,2.94124873067 
0,RADIO,0,2.592e+07,1.97776,0.57,0.96382143866,3.6,2.949504 
1,RADIO,1,2.592e+07,0.164419,5.5,0.008304,3.6,2.94955273067 
2,RADIO,1,2.592e+07,19.0846,5.5,0.96387047,3.6,2.94955273067 
3,RADIO,1,2.592e+07,0.164419,5.5,0.008304,3.6,2.94955273067 
4,RADIO,1,2.592e+07,19.0846,5.5,0.96387047,3.6,2.94955273067 
0, MAC,0,2.592e+07,0.000831396,4.7686,4.843e-05,3.6,2.949696 
0,RADIO,0,2.592e+07,0.000493362,0.57,0.00024043,3.6,2.94974443 
0,RADIO,2,2.592e+07,0.081815,13.4,0.001696,3.6,2.95144043 
1, MAC,2,2.592e+07,0.000703502,4.7686,4.098e-05,3.6,3 
1,RADIO,3,2.592e+07,0.000130637,0.0007,0.05184,3.6,3.00139273067 
1,RADIO,1,2.592e+07,0.008712,5.5,0.00044,3.6,3.00183273067 
1,RADIO,0,2.592e+07,0.000494491,0.57,0.00024098,3.6,3.00207371067 
1,RADIO,2,2.592e+07,0.072553,13.4,0.001504,3.6,3.00357771067 
0,RADIO,1,2.592e+07,1.03232,5.5,0.05213758134,3.6,3.00357801134 
0, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,3.00357801134 
0, MAC,2,2.592e+07,0.000703502,4.7686,4.098e-05,3.6,3.00357801134 
0,RADIO,0,2.592e+07,0.000511684,0.57,0.00024935866,3.6,3.00382737 
0,RADIO,2,2.592e+07,0.0169805,13.4,0.000352,3.6,3.00417937 
1,RADIO,1,2.592e+07,0.0119188,5.5,0.00060196,3.6,3.00417967067 
1, MAC,1,2.592e+07,0.000172058,4.6,1.039e-05,3.6,3.00417967067 
1, MAC,2,2.592e+07,0.000703502,4.7686,4.098e-05,3.6,3.5 
1,RADIO,3,2.592e+07,0.00125177,0.0007,0.49673306,3.6,3.50091273067 
1,RADIO,1,2.592e+07,0.008712,5.5,0.00044,3.6,3.50135273067 
1,RADIO,0,2.592e+07,0.000494491,0.57,0.00024098,3.6,3.50159371067 
0,RADIO,1,2.59199e+07,9.8488,5.5,0.49741434067,3.6,3.50159371067 
2,RADIO,3,2.592e+07,0.00139114,0.0007,0.55204098,3.6,3.50159371067 
3,RADIO,3,2.592e+07,0.00139114,0.0007,0.55204098,3.6,3.50159371067 
4,RADIO,3,2.592e+07,0.00139114,0.0007,0.55204098,3.6,3.50159371067 
